epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/precision@0.4(B),metrics/recall@0.4(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,best_epoch,lr/pg0,lr/pg1,lr/pg2
105,849.623,1.22411,1.07034,0.85325,0.65796,0.67052,0.76562,0.54455,0.67138,0.49683,1.03617,0.95984,0.85678,103,0.0006568,0.0006568,0.0006568
106,857.461,1.20384,1.03125,0.8531,0.6264,0.65538,0.78316,0.49529,0.6656,0.47903,1.08753,1.02642,0.86476,103,0.0006535,0.0006535,0.0006535
107,865.539,1.2215,1.05655,0.85902,0.66036,0.68474,0.75969,0.58407,0.69834,0.51368,1.01784,0.94888,0.85362,103,0.0006502,0.0006502,0.0006502
108,873.65,1.18595,1.03097,0.86124,0.66754,0.69017,0.77847,0.55662,0.70806,0.54351,0.9804,0.93026,0.84881,108,0.0006469,0.0006469,0.0006469
109,881.787,1.19606,1.06846,0.86201,0.65939,0.68641,0.73895,0.60388,0.71162,0.53029,1.01484,0.97121,0.85413,108,0.0006436,0.0006436,0.0006436
110,890.457,1.20617,1.03994,0.86503,0.65034,0.7028,0.77392,0.57145,0.69817,0.52612,0.99481,0.94332,0.84976,108,0.0006403,0.0006403,0.0006403
111,898.77,1.21321,1.06871,0.85853,0.66221,0.69136,0.75596,0.57053,0.70437,0.53438,0.99437,0.93879,0.8478,108,0.000637,0.000637,0.000637
112,906.954,1.20038,1.04005,0.85758,0.70402,0.65738,0.79598,0.53121,0.69781,0.53021,0.99227,0.94343,0.85218,108,0.0006337,0.0006337,0.0006337
113,914.793,1.17928,1.04242,0.85775,0.69126,0.67233,0.76525,0.57681,0.71002,0.53537,0.98906,0.93072,0.84985,108,0.0006304,0.0006304,0.0006304
114,922.587,1.1709,1.02407,0.85502,0.68708,0.68823,0.80002,0.55584,0.71423,0.54378,0.9842,0.96201,0.84907,114,0.0006271,0.0006271,0.0006271
115,930.793,1.18693,1.03075,0.85845,0.65156,0.69822,0.73903,0.594,0.70546,0.53427,0.97465,0.92966,0.84576,114,0.0006238,0.0006238,0.0006238
116,938.6,1.15014,1.01777,0.85535,0.62427,0.67213,0.76698,0.49397,0.66022,0.4867,1.00973,0.95732,0.85191,114,0.0006205,0.0006205,0.0006205
117,946.496,1.19895,1.01477,0.85048,0.69483,0.69024,0.77029,0.5981,0.7197,0.53203,1.02782,0.91484,0.85133,114,0.0006172,0.0006172,0.0006172
118,954.31,1.19484,1.06118,0.85064,0.70122,0.70818,0.77217,0.6253,0.73096,0.53545,1.03523,0.92412,0.84889,114,0.0006139,0.0006139,0.0006139
119,962.2,1.18249,1.03167,0.85804,0.67116,0.67939,0.74992,0.59087,0.69148,0.49884,1.07118,0.95684,0.85738,114,0.0006106,0.0006106,0.0006106
120,970.048,1.17762,1.02786,0.85214,0.70399,0.68201,0.78011,0.58475,0.71898,0.55505,0.94298,0.89969,0.84377,120,0.0006073,0.0006073,0.0006073
121,978.609,1.14561,0.98966,0.84512,0.67162,0.66403,0.7946,0.53826,0.69129,0.5255,0.97394,0.92511,0.84545,120,0.000604,0.000604,0.000604
122,986.375,1.14662,1.01118,0.84814,0.65327,0.69739,0.79561,0.55066,0.70993,0.53778,0.99703,0.9255,0.85034,120,0.0006007,0.0006007,0.0006007
123,994.15,1.17057,1.07391,0.8605,0.67183,0.6986,0.75017,0.61543,0.71235,0.54056,0.97922,0.93014,0.84596,120,0.0005974,0.0005974,0.0005974
124,1002.24,1.21015,1.05119,0.85448,0.67474,0.66914,0.71844,0.63089,0.69398,0.52776,0.96315,0.95461,0.84336,120,0.0005941,0.0005941,0.0005941
125,1010.11,1.19364,1.02928,0.85306,0.60613,0.65783,0.76541,0.48451,0.64771,0.49031,0.99417,0.99052,0.84942,120,0.0005908,0.0005908,0.0005908
126,1018.07,1.20429,1.00833,0.85444,0.67689,0.68505,0.76927,0.58942,0.71487,0.52956,1.03789,0.94511,0.85122,120,0.0005875,0.0005875,0.0005875
127,1025.89,1.16696,1.00696,0.84918,0.69883,0.67468,0.75278,0.62281,0.71845,0.53847,1.00793,0.90668,0.84651,120,0.0005842,0.0005842,0.0005842
128,1033.92,1.14637,0.99398,0.85505,0.67327,0.69824,0.79973,0.54072,0.71089,0.53597,1.00189,0.90324,0.84549,120,0.0005809,0.0005809,0.0005809
129,1041.67,1.15108,0.96981,0.84342,0.69271,0.70172,0.74505,0.63686,0.72083,0.55339,0.96157,0.90181,0.84065,120,0.0005776,0.0005776,0.0005776
130,1049.36,1.17924,0.98171,0.84422,0.69549,0.7025,0.78697,0.59079,0.73185,0.56256,0.93689,0.89169,0.84262,130,0.0005743,0.0005743,0.0005743
131,1057.33,1.19053,1.01198,0.85144,0.63012,0.68697,0.77381,0.54991,0.68456,0.53057,0.93652,0.92166,0.84023,130,0.000571,0.000571,0.000571
132,1065.3,1.16946,1.0223,0.85294,0.71417,0.71056,0.7605,0.66159,0.74363,0.56955,0.93194,0.89521,0.83894,132,0.0005677,0.0005677,0.0005677
133,1073.31,1.12425,1.00543,0.85077,0.68787,0.71182,0.76763,0.62339,0.73696,0.57444,0.91136,0.87738,0.83885,133,0.0005644,0.0005644,0.0005644
134,1081.56,1.15159,1.01745,0.85157,0.71232,0.69921,0.79334,0.59077,0.73479,0.56676,0.97687,0.89999,0.84125,133,0.0005611,0.0005611,0.0005611
135,1089.52,1.16324,0.99966,0.84829,0.67048,0.66204,0.76473,0.51638,0.67683,0.51319,0.96941,0.94903,0.84051,133,0.0005578,0.0005578,0.0005578
136,1097.27,1.16016,1.02565,0.85189,0.7106,0.71113,0.77485,0.65017,0.74433,0.5715,0.96622,0.88926,0.84203,133,0.0005545,0.0005545,0.0005545
137,1105.52,1.17351,0.99377,0.84946,0.68664,0.70439,0.77906,0.59045,0.7194,0.54911,1.00551,0.91067,0.84195,133,0.0005512,0.0005512,0.0005512
138,1113.15,1.15603,0.97543,0.8449,0.6658,0.66895,0.75943,0.57167,0.68217,0.51479,0.95988,0.92954,0.83611,133,0.0005479,0.0005479,0.0005479
139,1120.9,1.13494,0.99892,0.84547,0.71496,0.69952,0.79022,0.61517,0.73875,0.57048,0.92694,0.88517,0.8369,133,0.0005446,0.0005446,0.0005446
140,1128.5,1.16405,0.98448,0.85108,0.69796,0.71642,0.76576,0.63731,0.73968,0.57294,0.95637,0.88639,0.83919,133,0.0005413,0.0005413,0.0005413
141,1136.27,1.11796,0.9646,0.84417,0.71374,0.67987,0.80296,0.57753,0.72136,0.54759,0.94012,0.89248,0.84095,133,0.000538,0.000538,0.000538
142,1143.93,1.15511,0.95664,0.855,0.67511,0.69447,0.77684,0.58381,0.71454,0.54037,0.96505,0.88245,0.84158,133,0.0005347,0.0005347,0.0005347
143,1151.88,1.11066,0.96186,0.84472,0.68524,0.72299,0.76169,0.64036,0.73668,0.56147,0.95,0.87687,0.83951,133,0.0005314,0.0005314,0.0005314
144,1159.58,1.14388,0.98584,0.8495,0.69649,0.70953,0.78058,0.61401,0.73253,0.565,0.92455,0.88471,0.83914,133,0.0005281,0.0005281,0.0005281
145,1167.24,1.1067,0.96833,0.84044,0.67736,0.67771,0.77551,0.55066,0.69721,0.5455,0.90927,0.92235,0.83811,133,0.0005248,0.0005248,0.0005248
146,1174.94,1.0617,0.9673,0.83793,0.70472,0.71167,0.75348,0.66416,0.73966,0.57022,0.93224,0.88002,0.83846,133,0.0005215,0.0005215,0.0005215
147,1182.57,1.11256,1.02633,0.84629,0.69544,0.70325,0.76613,0.63535,0.73004,0.56087,0.9417,0.89131,0.8392,133,0.0005182,0.0005182,0.0005182
148,1190.31,1.13002,0.99575,0.83745,0.68034,0.69942,0.75876,0.60761,0.71806,0.55852,0.91686,0.87083,0.83725,133,0.0005149,0.0005149,0.0005149
149,1198.03,1.08353,0.95552,0.83561,0.69076,0.70569,0.7671,0.61415,0.72155,0.55495,0.91311,0.88231,0.83645,133,0.0005116,0.0005116,0.0005116
150,1205.74,1.07541,0.9488,0.83634,0.70166,0.68388,0.75427,0.62309,0.71545,0.55563,0.91814,0.8896,0.83649,133,0.0005083,0.0005083,0.0005083
151,1213.35,1.07539,0.98088,0.83687,0.7007,0.72285,0.80772,0.60149,0.74773,0.576,0.9271,0.87064,0.83616,151,0.000505,0.000505,0.000505
152,1221.4,1.08403,0.94697,0.83534,0.67038,0.73354,0.75545,0.62913,0.73356,0.55648,1.00849,0.88054,0.83702,151,0.0005017,0.0005017,0.0005017
153,1228.98,1.15165,0.96061,0.84865,0.71117,0.66758,0.78887,0.57702,0.71399,0.54726,0.96083,0.87492,0.83493,151,0.0004984,0.0004984,0.0004984
154,1236.72,1.08201,0.94612,0.83819,0.68299,0.69264,0.74169,0.62091,0.71417,0.55208,0.90803,0.89179,0.8329,151,0.0004951,0.0004951,0.0004951
155,1244.3,1.06018,0.93137,0.83657,0.71471,0.71985,0.79343,0.63313,0.75274,0.58896,0.88574,0.83282,0.83181,155,0.0004918,0.0004918,0.0004918
156,1252.2,1.09001,0.92595,0.84242,0.68192,0.71281,0.76147,0.62668,0.72601,0.55847,0.93664,0.9034,0.83892,155,0.0004885,0.0004885,0.0004885
157,1259.9,1.11251,0.96672,0.85153,0.71568,0.67996,0.77918,0.61652,0.72224,0.52955,1.00691,0.88969,0.84436,155,0.0004852,0.0004852,0.0004852
